timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
2022-04-28 20:36:36+00:00,"b'Prices of potatoes, milk and wheat flour-white increased by 10.18, 6.29 and 6.12 per cent, respectively. https://t.co/BDmawbeiRQ'",b'TheStarKenya',[],Kenya,1589821,0,11
2022-04-28 20:20:57+00:00,"b'@GunnyJ Blame companies, lack of truckers, and milk companies/stores....they raise prices when demand and transportation is messed up...like gas , electricity, cable prices (cable goes up, when greedy channels, or cable companies want more profits...law of supply &amp; demand..'",b'davideglenn2',[],"Chicago, IL",1735,1,6
2022-04-28 20:20:52+00:00,"b""@invest_ez Hella old.  Vancouver has outrageous home prices and rent and still I have a lot of Irish mates who think it's the land of milk and honey.  In relative terms it probably still is.""",b'coaks604',[],"Vancouver, British Columbia",415,0,1
2022-04-28 20:20:50+00:00,b'No more pints of milk? Soaring prices threaten to kill off the traditional pint with cost of bottles delivered to homes rising by 22% to 84p via https://t.co/SoLYFq4fjs https://t.co/LzWfAjxZ0F',b'27Tawnyowl',[],"Thornton, Cleveleys UK",7585,0,1
2022-04-28 20:19:04+00:00,"b'Milk producers may be seeing some of the highest prices on record, but that has not persuaded them to produce more milk.   https://t.co/Oa6IXGZSvr  #farming #agriculture #milk #dairy'",b'FarmersGuardian',"['farming', 'agriculture', 'milk', 'dairy']",UK,64348,2,1
2022-04-28 19:47:30+00:00,b'@Warwick_Long Beyond current milk prices',b'MurrayHicksind4',[],wyuna,933,0,0
2022-04-28 19:00:09+00:00,b'Soaring prices threaten to kill off pints of milk https://t.co/jNJqxV6cIN',b'DailyMailUK',[],"London, UK",653071,0,4
2022-04-28 18:55:34+00:00,b'@WyldeHeartedSon @POTUS Increased gas prices means increased costs across the board- Transportation trucks don\xe2\x80\x99t run on hope and rainbows. Now paying 8 bucks for a gallon of milk in my city',b'DeanTheMarine45',[],,4,1,2
2022-04-28 17:40:22+00:00,"b'@Njanelarian The economic situation is getting worse and  inflation rate of ~7.2% in kenya rising up and  The transporters are hiking prices as costs rise leading to rising cost of vegetables, milk &amp; eggs.....now this  fuckin real shit \xf0\x9f\x95\x8a\xef\xb8\x8f peace'",b'joberlK',[],Turkana,980,0,0
2022-04-28 17:26:14+00:00,"b""@sarahcassella @Meg_Ringler I get so damn heated about this. If we are not sitting on mountains of debt that will likely outlive us, we can contribute to the economy! The impact potential is GINORMOUS (interest rates! Cost of milk! GAS PRICES) but nah, let's fight against it.""",b'StephLaurenza',[],Pittsburgh,383,0,2
2022-04-28 17:17:59+00:00,"b'Subscriber only: With all milk processors increasing base prices for March, there has been a number of positional changes in the NI milk league. Read more for full analysis. https://t.co/5PLxyrdgpY'",b'FJNorth',[],,2107,0,0
2022-04-28 17:12:00+00:00,"b'Since the Biden admin settled in in Jan 2021:  -the consumer price index jumped 8.5% btwn March 2021- 2022; -gas prices shot up 44%; -beef prices rose by 16%; -chicken/milk are up 13%; and, -coffee, eggs are up 11%  @HunterTower @RedState #Bidenflation   https://t.co/vL4yr23Z2N'",b'FreedomFdtn',['Bidenflation'],USA,8815,3,4
2022-04-28 17:03:03+00:00,"b""@RiceUNews @BakerCtrUSMEX @PayanTony AMLO is seeking private sector help in reducing prices for food staples like milk corn rice beans, to help stem inflation for Mexico's poor.  And social stability helps the overall economy in the long run.""",b'Maya0nothere1',[],Lerdo DGO MEX ,111,0,0
2022-04-28 16:07:38+00:00,"b'@StarlitTraveler  \xf0\x9f\x93\xb1""Have you seen milk prices recently?"" \xf0\x9f\x93\xb1""I\'m buying bra pads... Want any?"" \xf0\x9f\x93\xb1""I feel bad for people who still have to buy milk.""  \xf0\x9f\x93\xb2 ""Hey! Do you need any supplies while I\'m at the store? I\'m picking up more pads for my bra.""'",b'Gamer_G0ddess',[],"Eagle Jump Game Company, Tokyo",2673,0,0
2022-04-28 15:54:16+00:00,b'No more pints of milk? Soaring prices threaten to kill off the traditional pint https://t.co/Q7PIJVpsPF',b'NewsfeedsMedia',[],"Los Angeles, CA",236,0,0
2022-04-28 15:22:06+00:00,b'@Kukoeru @OccupyDemocrats @Africa_Dabra Trust me.  Shell will pump its prices up to milk this cow quickly and it will also do its best to ensure the war does not end soon.  Now may be a good time to buy shell stocks.',b'kevan_logic',[],South Africa,1887,1,0
2022-04-28 15:09:58+00:00,"b""This seems like pretty important news. Will the mainstream media cover it? Probably not. They are still focused on endless stories about gas prices, the price of milk and Hunter Biden's laptop. \xf0\x9f\x99\x84 https://t.co/H7lGXME6lK""",b'MzSparkle_1',[],ATL Shawty ,404,0,0
2022-04-28 14:57:41+00:00,"b'@redsteeze Strong consumer spending strongly driven by strongly desire to strongly buy milk and gas at strongly +50% y-y prices, strongly.  Staples price explosion is our economic strength!'",b'Siconik1',[],,99,0,3
2022-04-28 14:44:04+00:00,"b'Prices of potatoes, milk and wheat flour-white increased by 10.18, 6.29 and 6.12 per cent, respectively. https://t.co/ggY6BXexzx'",b'Jacksonngari_',[],"Nyeri, Kenya",2678,0,0
2022-04-28 14:42:53+00:00,"b'Prices of potatoes, milk and wheat flour-white increased by 10.18, 6.29 and 6.12 per cent, respectively. https://t.co/2pKSjeAUSr'",b'TheStarKenya',[],Kenya,1589821,2,6
2022-04-28 13:56:15+00:00,"b'How the rise in oil prices has directly impacted the milk Industry   Amul has increased its milk prices by Rs.2 in the last two months, including an increase of 8% in milk prices in the last two years. Amul\xe2\x80\x99s main policy is to give 80 paise of every rupee\xe2\x80\xa6https://t.co/HG2tCVKROG'",b'sinchana15',[],,317,0,0
2022-04-28 13:53:58+00:00,"b'I stopped using #brokeside milk, due to their monopoly of prices and products. The 70sh cost of 1 brokeside milk packet will use one day and finished and is equivalent with wimbi porridge flour that will last one week, and children grow healthy'",b'cryforjustice',['brokeside'],,396,0,0
2022-04-28 13:48:06+00:00,"b'@davenewworld_2 Not only in the U.S. Here in Canada prices are rising quickly. Milk, eggs, butter, bread. Everything. Will those prices every go down after all of this. Nope. The corps now have become accustomed to those profits and bottom line. Not going to give it up. They are greedy.'",b'ABTudorQueen',[],"Toronto, Ontario, Canada",4063,0,7
2022-04-28 13:47:50+00:00,"b'Food prices are going up: You know that but on some staple items the increase is much more than 7-8%. Milk is up 24%, eggs up 40%, and some healthy cereals up 22%. My experience.  (prices may vary) https://t.co/95qSOvieH3'",b'Todd_Murphy2',[],USA,354,1,2
2022-04-28 13:44:20+00:00,b'@CHallinan1977 @ChuckCallesto Like farmers pouring out milk during the depression to reduce supply and increase prices.',b'Candilox',[],,112,0,0
2022-04-28 13:37:09+00:00,b'CASH PRICE UPDATED  - FRENCH Dairies &amp; Milk Derivatives prices are updated; https://t.co/dXds6IG0gO',b'C3agri',[],Paris,1508,0,0
2022-04-28 13:34:37+00:00,"b'Market report: milk supplies down, potential record prices https://t.co/9vAMAeQ266'",b'MACS1258',[],"Portland, TN and Paducah, KY",830,0,4
2022-04-28 13:31:19+00:00,"b'With milk production lagging behind year-ago levels and robust demand domestically and overseas, milk prices are reaching record highs, even as inventories remain relatively balanced. But higher feed costs continue to eat into margins. #DairyMarketReport https://t.co/eX9JybzQ6B'",b'nmpf',['DairyMarketReport'],"Arlington, VA, United States",12117,1,2
2022-04-28 13:22:45+00:00,b'No more pints of milk? Soaring prices threaten to kill off the traditional pint   #Please #Follow #for #more    #mahanthesh  https://t.co/kwn3PYY3td',b'iam_mahanthesh',"['Please', 'Follow', 'for', 'more', 'mahanthesh']","Kolar, India",167,0,0
2022-04-28 13:19:50+00:00,b'No more pints of milk? Soaring prices threaten to kill off the traditional pint https://t.co/FbJzDVrvmV',b'Big_City_Radio',[],"Birmingham, England",2983,0,0
2022-04-28 13:17:31+00:00,"b'@MichaelMOTTCM Easy credit and fiscal spending increase energy costs, chicken costs and commodity prices like milk?'",b'johnwic65703371',[],"Milan, Italy",19,0,0
2022-04-28 13:10:01+00:00,"b'Prices going up but my car insurance down and \xc2\xa31.25 for half a gallon of milk from Asda , some good news.'",b'FWestfield',[],"Stoke-On-Trent, England",545,0,0
2022-04-28 13:04:32+00:00,b'No more pints of milk? Soaring prices threaten to kill off the traditional pint https://t.co/9wkNPaFfvJ',b'worldnewstweet_',[],Worldwide,503,0,0
2022-04-28 13:04:25+00:00,b'No more pints of milk? Soaring prices threaten to kill off the traditional pint with cost of bottles delivered to homes rising by 22% to 84p https://t.co/YMZwgQcvYE https://t.co/kQVhsi3fhu',b'tanndde',[],,37,0,0
2022-04-28 12:51:42+00:00,"b""@rdviger @JMacKenzie674 @MaximeBernier I don't trust Bernier either.  Gave $500M to Haiti , Has that groomer Emery as his star candidate, allowed immigration consultants and house flippers to run in BC. No word about immigration until Trump fans pressured him, it was all milk and cheese prices.. praised China...""",b'UnknownVid4K',[],"Vancouver, British Columbia",6,0,0
2022-04-28 12:39:03+00:00,"b'Kerry Dairy Ireland hikes prices by 18.7%, reflecting global inflation in milk and raw material costs  https://t.co/yh9vo1WmNj  @kerryfoodgroup #dairy #foodprices #costinflation #milk #nutritioningredients #foodbusinessnews'",b'FoodIng1st',"['dairy', 'foodprices', 'costinflation', 'milk', 'nutritioningredients', 'foodbusinessnews']","Arnhem, The Netherlands",3736,0,0
2022-04-28 12:02:10+00:00,"b'Continued demand for non-GMO feed for livestock could increase greenhouse gas emissions on farms, and raise consumer prices for meat, milk and eggs.  https://t.co/v3J420YgH1 @DroversCTN #IFEEDER #GMFreeFeed https://t.co/WUBh35jAs1'",b'FeedFolks',"['IFEEDER', 'GMFreeFeed']","Arlington, Va.",3586,1,3
2022-04-28 10:33:49+00:00,"b'Cooking oil, cooking gas and milk prices have shot through the roof!'",b'Jarnner',[],TsunaMi ,922,0,1
2022-04-28 10:11:07+00:00,b'\xe2\x80\x98Aatma Nirbhar Bharat\xe2\x80\x99 CRYING FOR PETROL &amp; DIESEL PRICES VERY SOON MILK PRICE TO SHOOT UP 56inch QUIET WHY \xe2\x9d\x93\xf0\x9f\x98\x93\xf0\x9f\x98\x93',b'MathewCongress',[],,346,0,0
2022-04-28 10:09:25+00:00,"b'IT spot milk prices up, now at 51.8 c/kg. (24/04/2022) https://t.co/LJHblDxC4V #MilkMOEU #EUAgri https://t.co/9UeVCLBkCN'",b'EuropeanMMO',"['MilkMOEU', 'EUAgri']",Brussels,1272,0,1
2022-04-28 10:05:18+00:00,b'Controlling the 10y JGB like milk prices \xe2\x80\x94 damned be the #JPY! https://t.co/nEtxH9c36O',b'gammaflip',['JPY'],,136,0,0
2022-04-28 09:36:14+00:00,b'Thank goodness for Aldi and Lidl. If the others want to get their customers back they\xe2\x80\x99ve got to slash their prices. Just on a 2ltr bottle of milk there\xe2\x80\x99s a difference of about 15pence and  a loaf of bread at Aldi could save you up to 30 pence.  https://t.co/LXaGeHoqR0',b'MariaDelGreco1',[],"Bedford, England",7248,1,1
2022-04-28 09:26:07+00:00,"b'@northfrederick @BeerOnion @GaryCharlesUpt2 @HelenDrummond19 @JeremyVineOn5 You plonker! LOL  Oil prices escalated last night\xe2\x80\xa6 because Russia cut off pipeline to Poland\xe2\x80\xa6 pushing food and manufacturing costs even higher across Europe, then the shortage in grain from Ukraine, pushing cost of feeding livestock higher, impacting bread, cheese, milk, eggs\xe2\x80\xa6'",b'JohnnyTortoise',[],"Bristol, England",93,0,0
2022-04-28 08:38:13+00:00,"b'Also are the cows on strike? Because milk, cheese and butter/spread prices are next level at the moment.'",b'dvmiwrong',[],Malawi,1518,0,2
2022-04-28 08:08:11+00:00,"b""@srah_jan111 @trussliz I don't our money spent on it the Americans got that midget bloke to say he wanted nukes knowing putin would kick off its a WEF war to bring in the great reset and they are deliberately causing the food shortages cooking oil palm oil wheat,milk prices gonna rocket its on purpose.""",b'TimmyTheTiger3',[],Close to you,912,1,3
2022-04-28 07:44:19+00:00,"b'@dcislamabad   Sir this is bring into your kind consideration that there is no mechanism 4 price check in banigala. Every shop (veg, meat or general store) have thir own prices &amp; v r forced to buy. Fr exp sadiq sweets is selling milk @150/kg est.plz look into matter.'",b'hawkisb1',[],Islamabad Pakistan,44,0,0
2022-04-28 07:24:07+00:00,"b'Coffee, Powder Milk, Chocolate prices set to rise #NilePostNews #NBSUpdates   https://t.co/L4QfFmFEn3'",b'nilepostnews',"['NilePostNews', 'NBSUpdates']","Kampala, Uganda",299862,3,8
2022-04-28 07:08:13+00:00,"b'I hate months when I have to do bulk grocery shopping, knowing that prices will definitely change. Carton of peak milk was 15600 in January, now 17800. Sweet corn of 4300,now 5700. I saw the new price for coconut milk and I know we are about to take a break from creamy porridge'",b'spiceeamiee',[],Here. There. Everywhere.,721,0,0
2022-04-28 06:31:08+00:00,"b'We know that the current cost of living crisis is challenging for everyone, which is why we\xe2\x80\x99re investing in lowering prices. We are inflating behind the market on the products customers buy most often such as milk, eggs, bread, fish and meat #JSPRELIMS https://t.co/BgsmxcfArE'",b'SainsburysNews',['JSPRELIMS'],UK,63146,1,11
2022-04-28 05:55:56+00:00,"b'@Soon2BPsych3d @Krevlob @thoughtagenda @NikkiFried Please explain the \xe2\x80\x9cmess\xe2\x80\x9d Trump left for the left to clean up? Just a little snippet milk 7$, gas prices WAY \xe2\xac\x86\xef\xb8\x8f, inflation, illegals, border security, back in bed with UN, snuggling with CHY-Na,  many many many etcs, oh wait you meant Trumps failures. My bad.'",b'2Atatee',[],Chiefs Kingdom ,121,0,0
2022-04-28 04:14:53+00:00,"b'Soft commodities are all the rage. Fintwit is filled with\xf0\x9f\x8d\x9eWheat bulls,\xf0\x9f\x8c\xbdCorn bulls,\xf0\x9f\xa5\x9bMilk bulls,\xf0\x9f\x90\x9fSalmon bulls, and regular \xf0\x9f\x90\x82bull bulls.   Prices are high, but when will the party end?   Today I\xe2\x80\x99m deep diving into how long different commodities may be on the mooooove for\xf0\x9f\x91\x87 https://t.co/fUawRUw1Ot'",b'DownunderValue',[],Australia,5516,2,16
2022-04-28 04:05:09+00:00,"b'and when parents cannot afford give milk or egg, kids are sent to preschools and schools where they can at least get a meal, but  with the increasing prices preschools in the north are given only rs30 per child (by the pradesa sabai)... https://t.co/XeBgRJJwWS'",b'yathurshau',[],Jaffna| Vavuniya,1549,7,22
2022-04-28 04:04:37+00:00,"b'@JackPosobiec @ConservaCocoa No we are not experiencing a food shortage here; however, it is getting harder and harder to live within my grocery budget. I am retired and live on a fixed income and watch prices and the cost of a gallon of milk here has increased to $4.99...that is a 35% increase.'",b'MrPaul92068755',[],,31,0,0
2022-04-28 02:38:53+00:00,"b'@GOPChairwoman Exactly right. Every time I go to the grocery store prices are going up. It makes it hard to be the family and come up with a good meals when you can\xe2\x80\x99t afford meats, milk, and produce'",b'PatienceBlaker',[],,7,0,1
2022-04-28 01:10:27+00:00,b'@wildcatfdr1 @4FAngusBoy The cows will always be back. There\xe2\x80\x99s always a new group of young guys who have a sharper pencil and want to play the game. They creep up around here every time milk prices spike',b'EthanMidkiff',[],,586,0,0
2022-04-28 00:30:26+00:00,"b'News: Market report: milk supplies down, potential record prices https://t.co/ZHG9uJa6bZ'",b'dairybusiness',[],"Indianapolis, IN",8220,0,0
2022-04-28 00:28:54+00:00,"b""Hello Mr Pandora @StateHouseKenya, wake up!! Kenyans are suffering. They can't afford the prices of petrol, cooking, cooking gas and milk. Mr. Pandora Kenyatta, @StateHouseKenya, your family enjoys monopoly in Kenya through Brookside. #LowerFoodPrices""",b'iamberniek',['LowerFoodPrices'],Kenya,552,0,0
2022-04-28 00:07:37+00:00,b'Norco to raise milk prices in bid to help dairy farmers - https://t.co/6joyblut0w https://t.co/U1Q3M3dng0',b'eDairyNews',[],"New York, USA",10502,0,1
2022-04-28 00:01:26+00:00,"b""@Arinabbart Coolcat prices have fallen, but the taste of coffee this morning hasn't changed, so it's good today. I should drink cafe latte mixed with milk tomorrow.""",b'navernft',[],,633,0,7
2022-04-27 23:55:22+00:00,b'@ierlix \xf0\x9f\xab\xa0 i was wondering how milk tea prices were so expensive',b'__ariru',[],ipad pro + CSP,17023,0,0
2022-04-27 23:47:44+00:00,b'@jrheisler @Gabriel78801812 @Jim_Jordan Yea I\xe2\x80\x99m sure\xe2\x80\xa6 I paid almost 4 dollars for a gallon of f\xe2\x80\x99en milk the other day\xe2\x80\xa6 we\xe2\x80\x99re recovering real fast\xe2\x80\xa6 I don\xe2\x80\x99t recall paying high gas prices and high food prices when Trump was president\xe2\x80\xa6 None of this shit stayed till Biden walked through the door',b'CusimanoMac',[],,0,0,0
2022-04-27 23:21:54+00:00,b'@toasted_milk_ what prices r u thinkin',b'cubbingtun',[],he/him ⚣ rib♥︎,144,0,2
2022-04-27 21:41:00+00:00,b'What The Hell is #BIDEN GOING TO DO ABOUT THIS DAMN #GAS #PRICES #GOUGING   A GALLON OF #MILK IS $4.25 #BREAD IS $3.48 \xe2\x80\xa6 #EGGS ARE  $4.58!!! These #SLAVE ASS #JOBS ARE NOT PAYING #RENT OR #MORTGAGES \xe2\x80\xa6  THESE DAMN #TAXS HAS WENT UP 110%\xe2\x80\xa6. DAMN IT WE THE PEOPLE ARE STRUGGLING!',b'DebbiDelicious',"['BIDEN', 'GAS', 'PRICES', 'GOUGING', 'MILK', 'BREAD', 'EGGS', 'SLAVE', 'JOBS', 'RENT', 'MORTGAGES', 'TAXS']",In Love with every breath...,1634,0,0
2022-04-27 21:31:48+00:00,"b""Inflation, gas prices, the #WallStreet rollercoaster.  So what's life like for those who don't have to worry about the price of a gallon of milk or carton of eggs?  Find out about the #sultansofswings next on My Minute Of News with @JeffCaplan on @kslnewsradio https://t.co/tUUaYwe6Ww""",b'KSLRikki',"['WallStreet', 'sultansofswings']","Salt Lake City, UT",3912,2,3
2022-04-27 21:10:06+00:00,b'@jamesbourke13 @WilliamConlon @1noeloconnor Expensive high output will not pay for high inputs when milk prices are low. Do I remember you arguing for higher seasonal bonuses for winter milk?',b'timolearyifa1',[],,570,0,0
2022-04-27 21:07:44+00:00,b'@jamesbourke13 @WilliamConlon @1noeloconnor Costs impact profit twice as much as output. My only concern is that high milk prices will encourage farmers into high cost production systems which will be a very bad move. The simple grass based system is the most robust for our climate and milk products portfolio.',b'timolearyifa1',[],,570,0,1
2022-04-27 21:03:31+00:00,"b'This the equivalence to giving out the stimulus checks, at the time it\xe2\x80\x99s wonderful then two years later inflation will bring milk to 10$ bread to 8$ the same way our gas prices went from 2.80-4.50$ we\xe2\x80\x99d have to pay it back somehow otherwise the debt will continue to increase. Duh https://t.co/q9SPwWLiZS'",b'Shish_Kanak',[],Break1tDown University,399,0,0
2022-04-27 20:50:00+00:00,"b'#Karnataka | KMF has proposed to the state government to raise the price of milk by Rs 3 a litre, a leading daily reported.  https://t.co/Xee3155LSC'",b'htTweets',['Karnataka'],India,8486943,1,7
2022-04-27 20:47:58+00:00,"b'@wildling_wolf And people around here used to complain about my prices as everything was from scratch, including fresh vanilla beans.  I used to charge $5 for 8 oz of ice cream. Especially when a gallon of milk is about $14'",b'Shan_Alaska',[],"Burbank, CA",349,0,2
2022-04-27 20:26:27+00:00,b'Drinks available on our Menu: - Fura Da Nono - Kunun Aya (Tigernut Milk) - Chapman - Zobo - Almond Milk - Kunun Zaki Click on our bio link to see prices and order. We deliver all across the UK \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 https://t.co/BbJgy9Kd0D',b'MapDrinks',[],United Kingdom,95,1,1
2022-04-27 20:22:23+00:00,b'Lapping up spilled milk that will 50X in a year  $VRA at these prices is silly https://t.co/Pts7iL6jXT',b'MyBlackCayman',[],,1415,0,5
2022-04-27 19:44:42+00:00,b'@BMFiore2 @Violet__Higher @drsuffy I\xe2\x80\x99m not talking about that though. I\xe2\x80\x99m talking about our milk prices going up 64%',b'EatBannedSteak',[],Your dads house,1071,0,1
2022-04-27 19:19:04+00:00,"b'While total production by New York dairy farms decreased slightly in March compared with the previous year, the price received by farmers was up significantly. https://t.co/t5dLr0u33u'",b'The_Citizen',[],"Auburn, NY",5753,0,0
2022-04-27 19:14:29+00:00,"b""@EatBannedSteak @Violet__Higher @drsuffy PA has a massive gas tax so that's silly to compare.   Not sure what we're justifying, I just agree w Suffy that nothing interesting about $3 gal milk and its on the low end of milk prices over 30 yrs""",b'BMFiore2',[],"Pennsylvania, USA",258,0,1
2022-04-27 19:08:10+00:00,b'@EatBannedSteak @Violet__Higher @drsuffy $3 gallon of milk is the least inflated price of anything and is a whole dollar less than Philly prices',b'BMFiore2',[],"Pennsylvania, USA",258,0,0
2022-04-27 19:06:52+00:00,"b'@Miles_of_Milk @Steve04897622 @PressSec @AmbRice46 @Richmond46 @POTUS Good and services get places by a truck/vehicles some sometimes even planes that use gas,  right after joe closed the pipeline prices and on everything go way up'",b'Mightybrook1',[],,1,0,0
2022-04-27 19:00:26+00:00,"b'Farmgate milk prices have followed commodity prices higher worldwide, with some potential upside in some regions, says RaboResearch. https://t.co/yJydBwLEeo'",b'Rural_News',[],Auckland New Zealand,3837,0,0
2022-04-27 18:55:17+00:00,b'@Miles_of_Milk @Steve04897622 @PressSec @AmbRice46 @Richmond46 @POTUS They have 100% control shutting down the pipe crippled the economy and made goods and services hard to get so prices on goods and services go up',b'Mightybrook1',[],,1,0,2
2022-04-27 18:54:17+00:00,"b""@madisonbelmar @mistergizmo @LisPower1 @darth Just like people send us rise pic to news media they can send milk prices it's not thatch hard unless its not freaking true""",b'122Babygirl',[],,3,0,0
2022-04-27 18:37:36+00:00,"b'A couple of weeks or so back @marksandspencer were boasting about some prices that would not increase, such as milk.  Last week a 4-pint bottle was \xc2\xa31.15, and the same size today was \xc2\xa31.25. Until now I had thought that a higher price was an increase......'",b'Morris2906',[],Chigwell London/Essex England ,1011,0,1
2022-04-27 18:29:23+00:00,"b'@geg_williams Suggestion and more relevant ask the prices the cost of gas, milk,and bread?'",b'swervin66',[],United States,196,0,0
2022-04-27 18:11:19+00:00,b'@Public_Citizen And to think that we complaining about our gas prices wait till milk goes to $12.99 a gal for no reason bro',b'ElielDonald',[],"Virginia, USA",694,0,0
2022-04-27 17:48:00+00:00,"b""I go by scooter to buy milk two lanes away from home \xf0\x9f\x98\x8e But if petrol prices increase even one rupee then I feel chilly \xf0\x9f\x98\x8e  I don't mind eating a dinner of two thousand for one night but parking fees of twenty fifty rupees sting me a lot\xf0\x9f\x98\x8e""",b'dipu_singh12',[],,2279,0,0
2022-04-27 17:31:37+00:00,"b""@_ankahi @AjitsinhJagirda @surewrap @chimnibai @swetashandilya @GSNarayan1960 @JaganNKaushik @macharajarao @neerangautam @sureshseshadri1 @umeshctyagi @bs_hariharan3 @ArunDeshpande20 @Satishrathod100 @bgopu1973 @SweetBandit108 @Am_dilip1 @ResurgentIndia @Anju1951Purohit @Resurgent_India @nalini51purohit @shytigress @keeranl @AAshaRathod @Savitritvs @Visalmama @sbk1963 @dharmvir_9 @SharmaJyots @GenPanwar @MeghUpdates @pramodsharma29 @Anandi_sanatani @SanskarBarot @MVAGovt @DhAnAnjAyParkhe @himanshdxt @UN @unhrcpr Prices are at high, world over. It will go back to around Rs. 80 to 85 in some time. Till that time, BJP cares for people. They will manage budget allocation, but give people some relief. That is people's government. Opposition's strategy is milk people at the cost of BJPs votes""",b'apurvaparikh18',[],,273,2,4
2022-04-27 17:23:32+00:00,"b'For Chelsi Lewis, a single mom of three, it was the spike in milk prices at her local store that made her jaw drop.   \xe2\x80\x9cI still got it, because the children love it,\xe2\x80\x9d Chelsi says, but she had to ask her teenagers: \xe2\x80\x9cCan we please try to stretch it out?\xe2\x80\x9d  https://t.co/6foHezYsPs'",b'foodbankmetrodc',[],"Washington, DC",11038,1,1
2022-04-27 17:10:01+00:00,b'EU milk and dairy products\xc2\xa0latest updates:  EU prices of dairy commodities EU historical prices EU spot prices of raw milk https://t.co/N1m7da4f6b',b'amcgmobile',[],Brussels,1941,0,1
2022-04-27 17:07:04+00:00,"b'@Jamz5251 @Dailymirror_SL So interviewed the biggest scumbag of the lot. You mentioned of shortages but not a word about the sky high prices of Gas, Milk powder, cement ,fuel among other essentials. And how about the Rambukkana murder ? Or yiu agreed nit to raise those questions.'",b'mrhifh02',[],"Pennsylvania, USA",29,0,0
2022-04-27 16:59:35+00:00,"b'@KasiMcR_Dairy @1noeloconnor Download the Concept Dairy Farmer App, lock in the milk price, call my feed, fuel and fertiliser suppliers and ask them to lock in the purchase prices at the same time! https://t.co/FP6TlUxN87'",b'Diarmaid_Mac_C',[],London / Dublin ,666,0,1
2022-04-27 16:56:17+00:00,"b'@SenSanders The burden of student debt, combined with rising prices of all things (especially those of a bovine nature) has me concerned that I won\xe2\x80\x99t be able to afford nutritious things like milk for my family. Milk is a right and I shouldn\xe2\x80\x99t need to worry if I can afford another glass :)'",b'Miles_of_Milk',[],,6,0,1
2022-04-27 16:55:29+00:00,"b'since whales are mammals can produce milk, i am going to become a whale cheese producer, dm me for prices'",b'KeeganKlasner',[],,7,3,4
2022-04-27 16:40:22+00:00,"b""@Jim_Jordan No doubt! If they care about We the people. They wouldn't be sending money over seas and helping the American people right here at home some are really hurting from high gas prices and inflation. I know i paid 6 months ago 3 dollars a gallon milk now almost 6 dollars.""",b'Falisha94415588',[],,13,0,0
2022-04-27 16:38:46+00:00,"b""@chrisakt @BamelBanks Even when there is a serious shortage of milk countrywide, there never seems to be a change in farm gate prices.  And now the volume of milk in demand in Kenya is ridiculous, but farm gate prices don't change.  Hehe""",b'a_mujuni',[],Bloomberg Terminal,1339,0,2
2022-04-27 16:23:21+00:00,b'@chris_honeybee It impacts my perception of a brand when a bud tender acts like the weed is theirs and they try to milk me. Dispensaries change people\xe2\x80\x99s perception of them on their own by increasing prices and maximizing profits by sizing the bud. Multi state dispensaries in FL are anti consumer',b'orndorf77',[],"Port St Lucie, FL",58,0,2
2022-04-27 16:07:12+00:00,"b""@MikeyC1036 @KasiMcR_Dairy We can pull the plug after June if prices change but I don't see it tbh with milk supply contracting already""",b'JosephPatter5on',[],"Cork, Ireland",527,0,1
2022-04-27 15:49:24+00:00,b'@tigushxmwv @KakandeAlex No problem. The farmer has no say in milk prices anyway.',b'JrTwinamatsiko',[],"Great Lakes, Africa 🌍",1475,0,3
2022-04-27 15:32:21+00:00,"b'@POTUS And still no one can afford anything. Gas prices soared, milk soared, egs, cheese, rent, meat, and every other product price has skyrocketed. Worst President EVER!'",b'brendon_kinzel',[],"Oregon, USA",22,0,0
2022-04-27 15:27:35+00:00,"b'Magistrate ICT carried out inspection in Peahawar Morr G-9/4 wherein 20 Fruits and Vegetable stalls 8 meat shops,12 milk shops and non usage of polythene bags for adherence to notified prices and display of DC Rate of essential commodities were carried out. @dcislamabad https://t.co/TbL3i6t0Ny'",b'ICTA_GoP',[],,905,3,9
2022-04-27 15:20:46+00:00,"b'@ben_sandman @newrepublic History of milk prices?  The local college - which is a GIANT employer and attracts even out of state students?  The seasonal economy? New industries? Gigantic frauds regarding local prison, the nursing home?   Maybe when you get back from OH do some research!'",b'francisthomas',[],NYC,400,0,0
2022-04-27 14:45:02+00:00,"b'[The adults at Free Acres retorted:] ""You mean back a man who helped big business weather the Depression and who pushed through the AAA, so hogs are slaughtered, wheat burned, and milk poured into the river to raise prices high while people go hungry?'",b'Cr4zyTheTankie',[],,73,0,2
2022-04-27 14:34:42+00:00,b'Milk in Danish supermarkets historical high prices. We probably aint seen anything yet https://t.co/sTnxxOFViv',b'MichaelPluszek',[],Copenhagen,190,0,0
2022-04-27 14:27:36+00:00,"b'@peta @Starbucks Honestly they should drop the surcharges of the dairy milk just to help with the environment forget about the prices, the taste, the quality! A global company like Starbucks should try and help anyway with the environment.'",b'theyellowlad',[],,209,0,0
